instrument,energy_kev,counts,error
mos1,2.354,0.0,1.0
mos1,2.355,0.0,1.0
mos1,2.356,0.0,1.0
mos1,2.357,0.0,1.0
mos1,2.358,0.0,1.0
mos1,2.359,0.0,1.0
mos1,2.36,0.0,1.0
mos1,2.361,0.0,1.0
mos1,2.362,0.0,1.0
mos1,2.363,0.0,1.0
mos1,2.364,0.0,1.0
mos1,2.365,0.0,1.0
mos1,2.366,0.0,1.0
mos1,2.367,0.0,1.0
mos1,2.368,0.0,1.0
mos1,2.369,0.0,1.0
mos1,2.37,0.0,1.0
mos1,2.371,0.0,1.0
mos1,2.372,0.0,1.0
mos1,2.373,0.0,1.0
mos1,2.374,0.0,1.0
mos1,2.375,0.0,1.0
mos1,2.376,0.0,1.0
mos1,2.377,0.0,1.0
mos1,2.378,0.0,1.0
mos1,2.379,0.0,1.0
mos1,2.38,0.0,1.0
mos1,2.381,0.0,1.0
mos1,2.382,0.0,1.0
mos1,2.383,0.0,1.0
mos1,2.384,0.0,1.0
mos1,2.385,0.0,1.0
mos1,2.386,0.0,1.0
mos1,2.387,0.0,1.0
mos1,2.388,0.0,1.0
mos1,2.389,0.0,1.0
mos1,2.39,0.0,1.0
mos1,2.391,0.0,1.0
mos1,2.392,0.0,1.0
mos1,2.393,0.0,1.0
mos1,2.394,0.0,1.0
mos1,2.395,0.0,1.0
mos1,2.396,0.0,1.0
mos1,2.397,0.0,1.0
mos1,2.398,0.0,1.0
mos1,2.399,0.0,1.0
mos2,0.0,0.0,1.0
mos2,0.001,0.0,1.0
mos2,0.002,0.0,1.0
mos2,0.003,0.0,1.0
mos2,0.004,0.0,1.0
mos2,0.005,0.0,1.0
mos2,0.006,0.0,1.0
mos2,0.007,0.0,1.0
mos2,0.008,0.0,1.0
mos2,0.009,0.0,1.0
mos2,0.01,0.0,1.0
mos2,0.011,0.0,1.0
mos2,0.012,0.0,1.0
mos2,0.013,0.0,1.0
mos2,0.014,0.0,1.0
mos2,0.015,0.0,1.0
mos2,0.016,0.0,1.0
mos2,0.017,0.0,1.0
mos2,0.018,1.0,1.0
mos2,0.019,2.0,1.4142135623730951
mos2,0.02,1.0,1.0
mos2,0.021,0.0,1.0
mos2,0.022,0.0,1.0
mos2,0.023,1.0,1.0
mos2,0.024,0.0,1.0
mos2,0.025,0.0,1.0
mos2,0.026,0.0,1.0
mos2,0.027,1.0,1.0
mos2,0.028,1.0,1.0
mos2,0.029,2.0,1.4142135623730951
mos2,0.03,1.0,1.0
mos2,0.031,1.0,1.0
mos2,0.032,0.0,1.0
mos2,0.033,3.0,1.7320508075688772
mos2,0.034,1.0,1.0
mos2,0.035,3.0,1.7320508075688772
mos2,0.036,1.0,1.0
mos2,0.037,3.0,1.7320508075688772
mos2,0.038,3.0,1.7320508075688772
mos2,0.039,0.0,1.0
mos2,0.04,1.0,1.0
mos2,0.041,0.0,1.0
mos2,0.042,1.0,1.0
mos2,0.043,2.0,1.4142135623730951
mos2,0.044,0.0,1.0
mos2,0.045,0.0,1.0
mos2,0.046,1.0,1.0
mos2,0.047,0.0,1.0
mos2,0.048,0.0,1.0
mos2,0.049,1.0,1.0
mos2,0.05,1.0,1.0
mos2,0.051,1.0,1.0
mos2,0.052,1.0,1.0
mos2,0.053,2.0,1.4142135623730951
mos2,0.054,2.0,1.4142135623730951
mos2,0.055,2.0,1.4142135623730951
mos2,0.056,1.0,1.0
mos2,0.057,2.0,1.4142135623730951
mos2,0.058,3.0,1.7320508075688772
mos2,0.059,1.0,1.0
mos2,0.06,1.0,1.0
mos2,0.061,1.0,1.0
mos2,0.062,2.0,1.4142135623730951
mos2,0.063,2.0,1.4142135623730951
mos2,0.064,1.0,1.0
mos2,0.065,0.0,1.0
mos2,0.066,0.0,1.0
mos2,0.067,3.0,1.7320508075688772
mos2,0.068,1.0,1.0
mos2,0.069,0.0,1.0
mos2,0.07,0.0,1.0
mos2,0.071,1.0,1.0
mos2,0.072,1.0,1.0
mos2,0.073,1.0,1.0
mos2,0.074,1.0,1.0
mos2,0.075,1.0,1.0
mos2,0.076,1.0,1.0
mos2,0.077,3.0,1.7320508075688772
mos2,0.078,3.0,1.7320508075688772
mos2,0.079,1.0,1.0
mos2,0.08,2.0,1.4142135623730951
mos2,0.081,1.0,1.0
mos2,0.082,4.0,2.0
mos2,0.083,0.0,1.0
mos2,0.084,1.0,1.0
mos2,0.085,0.0,1.0
mos2,0.086,1.0,1.0
mos2,0.087,0.0,1.0
mos2,0.088,1.0,1.0
mos2,0.089,1.0,1.0
mos2,0.09,2.0,1.4142135623730951
mos2,0.091,3.0,1.7320508075688772
mos2,0.092,1.0,1.0
mos2,0.093,2.0,1.4142135623730951
mos2,0.094,2.0,1.4142135623730951
mos2,0.095,1.0,1.0
mos2,0.096,1.0,1.0
mos2,0.097,1.0,1.0
mos2,0.098,2.0,1.4142135623730951
mos2,0.099,2.0,1.4142135623730951
mos2,0.1,2.0,1.4142135623730951
mos2,0.101,1.0,1.0
mos2,0.102,0.0,1.0
mos2,0.103,2.0,1.4142135623730951
mos2,0.104,1.0,1.0
mos2,0.105,0.0,1.0
mos2,0.106,2.0,1.4142135623730951
mos2,0.107,0.0,1.0
mos2,0.108,2.0,1.4142135623730951
mos2,0.109,1.0,1.0
mos2,0.11,2.0,1.4142135623730951
mos2,0.111,0.0,1.0
mos2,0.112,1.0,1.0
mos2,0.113,3.0,1.7320508075688772
mos2,0.114,1.0,1.0
mos2,0.115,1.0,1.0
mos2,0.116,2.0,1.4142135623730951
mos2,0.117,1.0,1.0
mos2,0.118,1.0,1.0
mos2,0.119,4.0,2.0
mos2,0.12,0.0,1.0
mos2,0.121,0.0,1.0
mos2,0.122,1.0,1.0
mos2,0.123,1.0,1.0
mos2,0.124,1.0,1.0
mos2,0.125,2.0,1.4142135623730951
mos2,0.126,0.0,1.0
mos2,0.127,0.0,1.0
mos2,0.128,0.0,1.0
mos2,0.129,0.0,1.0
mos2,0.13,4.0,2.0
mos2,0.131,0.0,1.0
mos2,0.132,2.0,1.4142135623730951
mos2,0.133,1.0,1.0
mos2,0.134,3.0,1.7320508075688772
mos2,0.135,0.0,1.0
mos2,0.136,0.0,1.0
mos2,0.137,1.0,1.0
mos2,0.138,0.0,1.0
mos2,0.139,1.0,1.0
mos2,0.14,0.0,1.0
mos2,0.141,1.0,1.0
mos2,0.142,2.0,1.4142135623730951
mos2,0.143,0.0,1.0
mos2,0.144,0.0,1.0
mos2,0.145,1.0,1.0
mos2,0.146,0.0,1.0
mos2,0.147,1.0,1.0
mos2,0.148,1.0,1.0
mos2,0.149,0.0,1.0
mos2,0.15,1.0,1.0
mos2,0.151,0.0,1.0
mos2,0.152,0.0,1.0
mos2,0.153,0.0,1.0
mos2,0.154,0.0,1.0
mos2,0.155,1.0,1.0
mos2,0.156,1.0,1.0
mos2,0.157,0.0,1.0
mos2,0.158,5.0,2.23606797749979
mos2,0.159,1.0,1.0
mos2,0.16,0.0,1.0
mos2,0.161,0.0,1.0
mos2,0.162,0.0,1.0
mos2,0.163,2.0,1.4142135623730951
mos2,0.164,0.0,1.0
mos2,0.165,3.0,1.7320508075688772
mos2,0.166,0.0,1.0
mos2,0.167,1.0,1.0
mos2,0.168,2.0,1.4142135623730951
mos2,0.169,1.0,1.0
mos2,0.17,1.0,1.0
mos2,0.171,3.0,1.7320508075688772
mos2,0.172,2.0,1.4142135623730951
mos2,0.173,4.0,2.0
mos2,0.174,4.0,2.0
mos2,0.175,1.0,1.0
mos2,0.176,2.0,1.4142135623730951
mos2,0.177,0.0,1.0
mos2,0.178,1.0,1.0
mos2,0.179,6.0,2.449489742783178
mos2,0.18,1.0,1.0
mos2,0.181,1.0,1.0
mos2,0.182,0.0,1.0
mos2,0.183,2.0,1.4142135623730951
mos2,0.184,1.0,1.0
mos2,0.185,0.0,1.0
mos2,0.186,0.0,1.0
mos2,0.187,1.0,1.0
mos2,0.188,3.0,1.7320508075688772
mos2,0.189,0.0,1.0
mos2,0.19,1.0,1.0
mos2,0.191,2.0,1.4142135623730951
mos2,0.192,0.0,1.0
mos2,0.193,0.0,1.0
mos2,0.194,1.0,1.0
mos2,0.195,1.0,1.0
mos2,0.196,2.0,1.4142135623730951
mos2,0.197,2.0,1.4142135623730951
mos2,0.198,2.0,1.4142135623730951
mos2,0.199,1.0,1.0
mos2,0.2,1.0,1.0
mos2,0.201,1.0,1.0
mos2,0.202,2.0,1.4142135623730951
mos2,0.203,2.0,1.4142135623730951
mos2,0.204,2.0,1.4142135623730951
mos2,0.205,1.0,1.0
mos2,0.206,0.0,1.0
mos2,0.207,0.0,1.0
mos2,0.208,2.0,1.4142135623730951
mos2,0.209,0.0,1.0
mos2,0.21,1.0,1.0
mos2,0.211,0.0,1.0
mos2,0.212,2.0,1.4142135623730951
mos2,0.213,1.0,1.0
mos2,0.214,2.0,1.4142135623730951
mos2,0.215,0.0,1.0
mos2,0.216,3.0,1.7320508075688772
mos2,0.217,0.0,1.0
mos2,0.218,2.0,1.4142135623730951
mos2,0.219,1.0,1.0
mos2,0.22,0.0,1.0
mos2,0.221,0.0,1.0
mos2,0.222,1.0,1.0
mos2,0.223,0.0,1.0
mos2,0.224,0.0,1.0
mos2,0.225,0.0,1.0
mos2,0.226,0.0,1.0
mos2,0.227,3.0,1.7320508075688772
mos2,0.228,2.0,1.4142135623730951
mos2,0.229,0.0,1.0
mos2,0.23,4.0,2.0
mos2,0.231,0.0,1.0
mos2,0.232,0.0,1.0
mos2,0.233,0.0,1.0
mos2,0.234,1.0,1.0
mos2,0.235,2.0,1.4142135623730951
mos2,0.236,0.0,1.0
mos2,0.237,1.0,1.0
mos2,0.238,0.0,1.0
mos2,0.239,1.0,1.0
mos2,0.24,1.0,1.0
mos2,0.241,1.0,1.0
mos2,0.242,0.0,1.0
mos2,0.243,3.0,1.7320508075688772
mos2,0.244,1.0,1.0
mos2,0.245,1.0,1.0
mos2,0.246,0.0,1.0
mos2,0.247,0.0,1.0
mos2,0.248,2.0,1.4142135623730951
mos2,0.249,0.0,1.0
mos2,0.25,1.0,1.0
mos2,0.251,0.0,1.0
mos2,0.252,2.0,1.4142135623730951
mos2,0.253,0.0,1.0
mos2,0.254,1.0,1.0
mos2,0.255,1.0,1.0
mos2,0.256,1.0,1.0
mos2,0.257,0.0,1.0
mos2,0.258,0.0,1.0
mos2,0.259,0.0,1.0
mos2,0.26,0.0,1.0
mos2,0.261,0.0,1.0
mos2,0.262,1.0,1.0
mos2,0.263,0.0,1.0
mos2,0.264,1.0,1.0
mos2,0.265,2.0,1.4142135623730951
mos2,0.266,3.0,1.7320508075688772
mos2,0.267,1.0,1.0
mos2,0.268,2.0,1.4142135623730951
mos2,0.269,0.0,1.0
mos2,0.27,0.0,1.0
mos2,0.271,0.0,1.0
mos2,0.272,1.0,1.0
mos2,0.273,1.0,1.0
mos2,0.274,1.0,1.0
mos2,0.275,5.0,2.23606797749979
mos2,0.276,0.0,1.0
mos2,0.277,1.0,1.0
mos2,0.278,2.0,1.4142135623730951
mos2,0.279,1.0,1.0
mos2,0.28,0.0,1.0
mos2,0.281,2.0,1.4142135623730951
mos2,0.282,1.0,1.0
mos2,0.283,0.0,1.0
mos2,0.284,1.0,1.0
mos2,0.285,1.0,1.0
mos2,0.286,3.0,1.7320508075688772
mos2,0.287,2.0,1.4142135623730951
mos2,0.288,0.0,1.0
mos2,0.289,1.0,1.0
mos2,0.29,3.0,1.7320508075688772
mos2,0.291,2.0,1.4142135623730951
mos2,0.292,1.0,1.0
mos2,0.293,1.0,1.0
mos2,0.294,0.0,1.0
mos2,0.295,3.0,1.7320508075688772
mos2,0.296,1.0,1.0
mos2,0.297,0.0,1.0
mos2,0.298,1.0,1.0
mos2,0.299,0.0,1.0
mos2,0.3,0.0,1.0
mos2,0.301,3.0,1.7320508075688772
mos2,0.302,1.0,1.0
mos2,0.303,2.0,1.4142135623730951
mos2,0.304,4.0,2.0
mos2,0.305,2.0,1.4142135623730951
mos2,0.306,0.0,1.0
mos2,0.307,2.0,1.4142135623730951
mos2,0.308,0.0,1.0
mos2,0.309,0.0,1.0
mos2,0.31,0.0,1.0
mos2,0.311,1.0,1.0
mos2,0.312,2.0,1.4142135623730951
mos2,0.313,0.0,1.0
mos2,0.314,2.0,1.4142135623730951
mos2,0.315,1.0,1.0
mos2,0.316,1.0,1.0
mos2,0.317,0.0,1.0
mos2,0.318,0.0,1.0
mos2,0.319,0.0,1.0
mos2,0.32,0.0,1.0
mos2,0.321,0.0,1.0
mos2,0.322,2.0,1.4142135623730951
mos2,0.323,0.0,1.0
mos2,0.324,0.0,1.0
mos2,0.325,2.0,1.4142135623730951
mos2,0.326,0.0,1.0
mos2,0.327,2.0,1.4142135623730951
mos2,0.328,1.0,1.0
mos2,0.329,1.0,1.0
mos2,0.33,0.0,1.0
mos2,0.331,2.0,1.4142135623730951
mos2,0.332,0.0,1.0
mos2,0.333,0.0,1.0
mos2,0.334,1.0,1.0
mos2,0.335,0.0,1.0
mos2,0.336,1.0,1.0
mos2,0.337,1.0,1.0
mos2,0.338,1.0,1.0
mos2,0.339,0.0,1.0
mos2,0.34,0.0,1.0
mos2,0.341,0.0,1.0
mos2,0.342,1.0,1.0
mos2,0.343,3.0,1.7320508075688772
mos2,0.344,2.0,1.4142135623730951
mos2,0.345,0.0,1.0
mos2,0.346,3.0,1.7320508075688772
mos2,0.347,0.0,1.0
mos2,0.348,0.0,1.0
mos2,0.349,0.0,1.0
mos2,0.35,0.0,1.0
mos2,0.351,0.0,1.0
mos2,0.352,0.0,1.0
mos2,0.353,1.0,1.0
mos2,0.354,0.0,1.0
mos2,0.355,1.0,1.0
mos2,0.356,0.0,1.0
mos2,0.357,1.0,1.0
mos2,0.358,1.0,1.0
mos2,0.359,1.0,1.0
mos2,0.36,0.0,1.0
mos2,0.361,0.0,1.0
mos2,0.362,1.0,1.0
mos2,0.363,0.0,1.0
mos2,0.364,0.0,1.0
mos2,0.365,0.0,1.0
mos2,0.366,2.0,1.4142135623730951
mos2,0.367,1.0,1.0
mos2,0.368,1.0,1.0
mos2,0.369,1.0,1.0
mos2,0.37,0.0,1.0
mos2,0.371,0.0,1.0
mos2,0.372,1.0,1.0
mos2,0.373,0.0,1.0
mos2,0.374,0.0,1.0
mos2,0.375,0.0,1.0
mos2,0.376,0.0,1.0
mos2,0.377,0.0,1.0
mos2,0.378,0.0,1.0
mos2,0.379,0.0,1.0
mos2,0.38,0.0,1.0
mos2,0.381,0.0,1.0
mos2,0.382,0.0,1.0
mos2,0.383,0.0,1.0
mos2,0.384,0.0,1.0
mos2,0.385,1.0,1.0
mos2,0.386,0.0,1.0
mos2,0.387,0.0,1.0
mos2,0.388,0.0,1.0
mos2,0.389,0.0,1.0
mos2,0.39,1.0,1.0
mos2,0.391,0.0,1.0
mos2,0.392,0.0,1.0
mos2,0.393,1.0,1.0
mos2,0.394,0.0,1.0
mos2,0.395,0.0,1.0
mos2,0.396,1.0,1.0
mos2,0.397,0.0,1.0
mos2,0.398,0.0,1.0
mos2,0.399,0.0,1.0
mos2,0.4,1.0,1.0
mos2,0.401,0.0,1.0
mos2,0.402,0.0,1.0
mos2,0.403,0.0,1.0
mos2,0.404,0.0,1.0
mos2,0.405,0.0,1.0
mos2,0.406,0.0,1.0
mos2,0.407,0.0,1.0
mos2,0.408,1.0,1.0
mos2,0.409,0.0,1.0
mos2,0.41,0.0,1.0
mos2,0.411,0.0,1.0
mos2,0.412,0.0,1.0
mos2,0.413,0.0,1.0
mos2,0.414,1.0,1.0
mos2,0.415,0.0,1.0
mos2,0.416,1.0,1.0
mos2,0.417,2.0,1.4142135623730951
mos2,0.418,2.0,1.4142135623730951
mos2,0.419,1.0,1.0
mos2,0.42,0.0,1.0
mos2,0.421,0.0,1.0
mos2,0.422,0.0,1.0
mos2,0.423,1.0,1.0
mos2,0.424,0.0,1.0
mos2,0.425,2.0,1.4142135623730951
mos2,0.426,2.0,1.4142135623730951
mos2,0.427,2.0,1.4142135623730951
mos2,0.428,0.0,1.0
mos2,0.429,0.0,1.0
mos2,0.43,1.0,1.0
mos2,0.431,0.0,1.0
mos2,0.432,0.0,1.0
mos2,0.433,1.0,1.0
mos2,0.434,0.0,1.0
mos2,0.435,1.0,1.0
mos2,0.436,0.0,1.0
mos2,0.437,1.0,1.0
mos2,0.438,0.0,1.0
mos2,0.439,0.0,1.0
mos2,0.44,2.0,1.4142135623730951
mos2,0.441,0.0,1.0
mos2,0.442,1.0,1.0
mos2,0.443,1.0,1.0
mos2,0.444,0.0,1.0
mos2,0.445,1.0,1.0
mos2,0.446,0.0,1.0
mos2,0.447,2.0,1.4142135623730951
mos2,0.448,2.0,1.4142135623730951
mos2,0.449,0.0,1.0
mos2,0.45,1.0,1.0
mos2,0.451,0.0,1.0
mos2,0.452,0.0,1.0
mos2,0.453,3.0,1.7320508075688772
mos2,0.454,1.0,1.0
mos2,0.455,0.0,1.0
mos2,0.456,0.0,1.0
mos2,0.457,0.0,1.0
mos2,0.458,0.0,1.0
mos2,0.459,0.0,1.0
mos2,0.46,0.0,1.0
mos2,0.461,0.0,1.0
mos2,0.462,0.0,1.0
mos2,0.463,1.0,1.0
mos2,0.464,0.0,1.0
mos2,0.465,0.0,1.0
mos2,0.466,1.0,1.0
mos2,0.467,0.0,1.0
mos2,0.468,0.0,1.0
mos2,0.469,0.0,1.0
mos2,0.47,0.0,1.0
mos2,0.471,0.0,1.0
mos2,0.472,0.0,1.0
mos2,0.473,0.0,1.0
mos2,0.474,0.0,1.0
mos2,0.475,0.0,1.0
mos2,0.476,0.0,1.0
mos2,0.477,0.0,1.0
mos2,0.478,0.0,1.0
mos2,0.479,2.0,1.4142135623730951
mos2,0.48,0.0,1.0
mos2,0.481,0.0,1.0
mos2,0.482,1.0,1.0
mos2,0.483,0.0,1.0
mos2,0.484,1.0,1.0
mos2,0.485,0.0,1.0
mos2,0.486,0.0,1.0
mos2,0.487,0.0,1.0
mos2,0.488,0.0,1.0
mos2,0.489,0.0,1.0
mos2,0.49,0.0,1.0
mos2,0.491,0.0,1.0
mos2,0.492,0.0,1.0
mos2,0.493,0.0,1.0
mos2,0.494,0.0,1.0
mos2,0.495,0.0,1.0
mos2,0.496,0.0,1.0
mos2,0.497,0.0,1.0
mos2,0.498,2.0,1.4142135623730951
mos2,0.499,0.0,1.0
mos2,0.5,0.0,1.0
mos2,0.501,0.0,1.0
mos2,0.502,1.0,1.0
mos2,0.503,0.0,1.0
mos2,0.504,0.0,1.0
mos2,0.505,1.0,1.0
mos2,0.506,0.0,1.0
mos2,0.507,0.0,1.0
mos2,0.508,1.0,1.0
mos2,0.509,0.0,1.0
mos2,0.51,1.0,1.0
mos2,0.511,0.0,1.0
mos2,0.512,0.0,1.0
mos2,0.513,0.0,1.0
mos2,0.514,0.0,1.0
mos2,0.515,0.0,1.0
mos2,0.516,0.0,1.0
mos2,0.517,2.0,1.4142135623730951
mos2,0.518,0.0,1.0
mos2,0.519,0.0,1.0
mos2,0.52,0.0,1.0
mos2,0.521,0.0,1.0
mos2,0.522,0.0,1.0
mos2,0.523,0.0,1.0
mos2,0.524,1.0,1.0
mos2,0.525,0.0,1.0
mos2,0.526,0.0,1.0
mos2,0.527,0.0,1.0
mos2,0.528,0.0,1.0
mos2,0.529,0.0,1.0
mos2,0.53,0.0,1.0
mos2,0.531,1.0,1.0
mos2,0.532,1.0,1.0
mos2,0.533,0.0,1.0
mos2,0.534,0.0,1.0
mos2,0.535,0.0,1.0
mos2,0.536,1.0,1.0
mos2,0.537,0.0,1.0
mos2,0.538,1.0,1.0
mos2,0.539,0.0,1.0
mos2,0.54,0.0,1.0
mos2,0.541,3.0,1.7320508075688772
mos2,0.542,0.0,1.0
mos2,0.543,0.0,1.0
mos2,0.544,0.0,1.0
mos2,0.545,0.0,1.0
mos2,0.546,0.0,1.0
mos2,0.547,0.0,1.0
mos2,0.548,0.0,1.0
mos2,0.549,0.0,1.0
mos2,0.55,0.0,1.0
mos2,0.551,0.0,1.0
mos2,0.552,0.0,1.0
mos2,0.553,1.0,1.0
mos2,0.554,0.0,1.0
mos2,0.555,0.0,1.0
mos2,0.556,0.0,1.0
mos2,0.557,0.0,1.0
mos2,0.558,0.0,1.0
mos2,0.559,0.0,1.0
mos2,0.56,1.0,1.0
mos2,0.561,0.0,1.0
mos2,0.562,0.0,1.0
mos2,0.563,0.0,1.0
mos2,0.564,0.0,1.0
mos2,0.565,0.0,1.0
mos2,0.566,0.0,1.0
mos2,0.567,1.0,1.0
mos2,0.568,1.0,1.0
mos2,0.569,1.0,1.0
mos2,0.57,1.0,1.0
mos2,0.571,0.0,1.0
mos2,0.572,0.0,1.0
mos2,0.573,1.0,1.0
mos2,0.574,0.0,1.0
mos2,0.575,0.0,1.0
mos2,0.576,0.0,1.0
mos2,0.577,1.0,1.0
mos2,0.578,1.0,1.0
mos2,0.579,1.0,1.0
mos2,0.58,0.0,1.0
mos2,0.581,0.0,1.0
mos2,0.582,1.0,1.0
mos2,0.583,0.0,1.0
mos2,0.584,0.0,1.0
mos2,0.585,0.0,1.0
mos2,0.586,0.0,1.0
mos2,0.587,0.0,1.0
mos2,0.588,0.0,1.0
mos2,0.589,0.0,1.0
mos2,0.59,0.0,1.0
mos2,0.591,0.0,1.0
mos2,0.592,0.0,1.0
mos2,0.593,0.0,1.0
mos2,0.594,0.0,1.0
mos2,0.595,0.0,1.0
mos2,0.596,0.0,1.0
mos2,0.597,0.0,1.0
mos2,0.598,0.0,1.0
mos2,0.599,0.0,1.0
mos2,0.6,0.0,1.0
mos2,0.601,0.0,1.0
mos2,0.602,1.0,1.0
mos2,0.603,0.0,1.0
mos2,0.604,0.0,1.0
mos2,0.605,0.0,1.0
mos2,0.606,0.0,1.0
mos2,0.607,0.0,1.0
mos2,0.608,0.0,1.0
mos2,0.609,0.0,1.0
mos2,0.61,0.0,1.0
mos2,0.611,0.0,1.0
mos2,0.612,0.0,1.0
mos2,0.613,0.0,1.0
mos2,0.614,1.0,1.0
mos2,0.615,0.0,1.0
mos2,0.616,1.0,1.0
mos2,0.617,0.0,1.0
mos2,0.618,0.0,1.0
mos2,0.619,0.0,1.0
mos2,0.62,0.0,1.0
mos2,0.621,1.0,1.0
mos2,0.622,1.0,1.0
mos2,0.623,0.0,1.0
mos2,0.624,1.0,1.0
mos2,0.625,0.0,1.0
mos2,0.626,0.0,1.0
mos2,0.627,0.0,1.0
mos2,0.628,0.0,1.0
mos2,0.629,0.0,1.0
mos2,0.63,0.0,1.0
mos2,0.631,0.0,1.0
mos2,0.632,0.0,1.0
mos2,0.633,0.0,1.0
mos2,0.634,4.0,2.0
mos2,0.635,0.0,1.0
mos2,0.636,0.0,1.0
mos2,0.637,0.0,1.0
mos2,0.638,1.0,1.0
mos2,0.639,1.0,1.0
mos2,0.64,0.0,1.0
mos2,0.641,0.0,1.0
mos2,0.642,1.0,1.0
mos2,0.643,0.0,1.0
mos2,0.644,0.0,1.0
mos2,0.645,0.0,1.0
mos2,0.646,0.0,1.0
mos2,0.647,0.0,1.0
mos2,0.648,0.0,1.0
mos2,0.649,0.0,1.0
mos2,0.65,0.0,1.0
mos2,0.651,0.0,1.0
mos2,0.652,0.0,1.0
mos2,0.653,0.0,1.0
mos2,0.654,0.0,1.0
mos2,0.655,0.0,1.0
mos2,0.656,0.0,1.0
mos2,0.657,0.0,1.0
mos2,0.658,0.0,1.0
mos2,0.659,0.0,1.0
mos2,0.66,0.0,1.0
mos2,0.661,0.0,1.0
mos2,0.662,0.0,1.0
mos2,0.663,1.0,1.0
mos2,0.664,0.0,1.0
mos2,0.665,0.0,1.0
mos2,0.666,0.0,1.0
mos2,0.667,1.0,1.0
mos2,0.668,0.0,1.0
mos2,0.669,1.0,1.0
mos2,0.67,0.0,1.0
mos2,0.671,1.0,1.0
mos2,0.672,0.0,1.0
mos2,0.673,0.0,1.0
mos2,0.674,0.0,1.0
mos2,0.675,1.0,1.0
mos2,0.676,0.0,1.0
mos2,0.677,0.0,1.0
mos2,0.678,0.0,1.0
mos2,0.679,0.0,1.0
mos2,0.68,0.0,1.0
mos2,0.681,1.0,1.0
mos2,0.682,1.0,1.0
mos2,0.683,0.0,1.0
mos2,0.684,0.0,1.0
mos2,0.685,0.0,1.0
mos2,0.686,0.0,1.0
mos2,0.687,0.0,1.0
mos2,0.688,1.0,1.0
mos2,0.689,0.0,1.0
mos2,0.69,0.0,1.0
mos2,0.691,0.0,1.0
mos2,0.692,0.0,1.0
mos2,0.693,0.0,1.0
mos2,0.694,0.0,1.0
mos2,0.695,0.0,1.0
mos2,0.696,0.0,1.0
mos2,0.697,0.0,1.0
mos2,0.698,0.0,1.0
mos2,0.699,0.0,1.0
mos2,0.7,0.0,1.0
mos2,0.701,0.0,1.0
mos2,0.702,0.0,1.0
mos2,0.703,1.0,1.0
mos2,0.704,0.0,1.0
mos2,0.705,0.0,1.0
mos2,0.706,0.0,1.0
mos2,0.707,0.0,1.0
mos2,0.708,1.0,1.0
mos2,0.709,0.0,1.0
mos2,0.71,0.0,1.0
mos2,0.711,0.0,1.0
mos2,0.712,0.0,1.0
mos2,0.713,1.0,1.0
mos2,0.714,0.0,1.0
mos2,0.715,0.0,1.0
mos2,0.716,0.0,1.0
mos2,0.717,0.0,1.0
mos2,0.718,0.0,1.0
mos2,0.719,0.0,1.0
mos2,0.72,0.0,1.0
mos2,0.721,0.0,1.0
mos2,0.722,1.0,1.0
mos2,0.723,0.0,1.0
mos2,0.724,0.0,1.0
mos2,0.725,0.0,1.0
mos2,0.726,0.0,1.0
mos2,0.727,0.0,1.0
mos2,0.728,1.0,1.0
mos2,0.729,0.0,1.0
mos2,0.73,0.0,1.0
mos2,0.731,0.0,1.0
mos2,0.732,0.0,1.0
mos2,0.733,0.0,1.0
mos2,0.734,0.0,1.0
mos2,0.735,0.0,1.0
mos2,0.736,0.0,1.0
mos2,0.737,1.0,1.0
mos2,0.738,1.0,1.0
mos2,0.739,0.0,1.0
mos2,0.74,0.0,1.0
mos2,0.741,0.0,1.0
mos2,0.742,0.0,1.0
mos2,0.743,0.0,1.0
mos2,0.744,0.0,1.0
mos2,0.745,0.0,1.0
mos2,0.746,0.0,1.0
mos2,0.747,0.0,1.0
mos2,0.748,0.0,1.0
mos2,0.749,0.0,1.0
mos2,0.75,0.0,1.0
mos2,0.751,0.0,1.0
mos2,0.752,0.0,1.0
mos2,0.753,0.0,1.0
mos2,0.754,0.0,1.0
mos2,0.755,1.0,1.0
mos2,0.756,0.0,1.0
mos2,0.757,0.0,1.0
mos2,0.758,0.0,1.0
mos2,0.759,0.0,1.0
mos2,0.76,0.0,1.0
mos2,0.761,1.0,1.0
mos2,0.762,1.0,1.0
mos2,0.763,1.0,1.0
mos2,0.764,0.0,1.0
mos2,0.765,2.0,1.4142135623730951
mos2,0.766,0.0,1.0
mos2,0.767,0.0,1.0
mos2,0.768,1.0,1.0
mos2,0.769,0.0,1.0
mos2,0.77,0.0,1.0
mos2,0.771,0.0,1.0
mos2,0.772,0.0,1.0
mos2,0.773,0.0,1.0
mos2,0.774,0.0,1.0
mos2,0.775,0.0,1.0
mos2,0.776,0.0,1.0
mos2,0.777,0.0,1.0
mos2,0.778,0.0,1.0
mos2,0.779,0.0,1.0
mos2,0.78,0.0,1.0
mos2,0.781,0.0,1.0
mos2,0.782,0.0,1.0
mos2,0.783,0.0,1.0
mos2,0.784,1.0,1.0
mos2,0.785,1.0,1.0
mos2,0.786,0.0,1.0
mos2,0.787,0.0,1.0
mos2,0.788,0.0,1.0
mos2,0.789,0.0,1.0
mos2,0.79,0.0,1.0
mos2,0.791,0.0,1.0
mos2,0.792,1.0,1.0
mos2,0.793,0.0,1.0
mos2,0.794,0.0,1.0
mos2,0.795,0.0,1.0
